Energy  St. dev  a[0] b[0] b[1] w[0][0] w[0][1] 
0.821675332949  0.002719997667  -0.825560485252  0.608883466657  -0.732871514480  0.801678286057  -0.325654850868  
0.746952626858  0.002311857317  -0.748683473507  0.620846736082  -0.738838335159  0.813654207787  -0.281243867252  
0.696617808537  0.002034165281  -0.685996360246  0.630874562057  -0.743056797082  0.822829164938  -0.247191162728  
0.662782207467  0.001827722330  -0.633910087325  0.639432625523  -0.746141667552  0.829603152791  -0.220177702841  
0.636076163114  0.001658587315  -0.592085354220  0.646541925166  -0.748358236926  0.833416055056  -0.198949509901  
0.618259422647  0.001567461550  -0.556387032110  0.652729139725  -0.750073238757  0.835121531308  -0.181017245411  
0.603956081965  0.001470169418  -0.527264782011  0.657950548129  -0.751354068282  0.834684234105  -0.166399426031  
0.592098025848  0.001410253239  -0.503359921096  0.662394215468  -0.752330129441  0.832252383856  -0.154204526581  
0.584783044607  0.001370519386  -0.482173893866  0.666412185154  -0.753134033224  0.828893106453  -0.143406956118  
0.576108878329  0.001316507546  -0.465292166934  0.669800155350  -0.753738156193  0.824037104782  -0.134543616824  
0.574605672958  0.001305312329  -0.450536898836  0.672865508931  -0.754238836776  0.818125184716  -0.126607631788  
0.567416875315  0.001270640940  -0.438345146284  0.675525511462  -0.754633676486  0.811421340592  -0.119827423486  
0.566330715707  0.001254767433  -0.427416782954  0.677993240802  -0.754971008189  0.804265325224  -0.113662426204  
0.561158189487  0.001237521017  -0.417498010611  0.680284199106  -0.755262785720  0.796853411527  -0.108013712600  
0.555406128515  0.001205475703  -0.409608227411  0.682268687996  -0.755488684154  0.788895223180  -0.103255802843  
0.558674658588  0.001209649832  -0.402086407615  0.684188200477  -0.755695349643  0.780665486682  -0.098682503369  
0.556240974211  0.001183197118  -0.395471805114  0.685968119139  -0.755870658600  0.772383332263  -0.094582364152  
0.553337071075  0.001176464080  -0.388779217635  0.687704548540  -0.756038831040  0.764317586670  -0.090541585503  
0.551650700960  0.001160729138  -0.383597823503  0.689242094355  -0.756168449457  0.755692524226  -0.087112616376  
0.550285531175  0.001145358063  -0.378486571518  0.690729506109  -0.756290302064  0.747309133510  -0.083806983408  
0.547965128203  0.001133904965  -0.373607534384  0.692176432119  -0.756402165425  0.739028535003  -0.080661950997  
0.546183453203  0.001119967206  -0.368802249914  0.693584427805  -0.756507322765  0.730955267290  -0.077628610685  
0.545322491750  0.001111196829  -0.364708460715  0.694884950441  -0.756595631257  0.722653321256  -0.074895713594  
0.544841910304  0.001106593420  -0.360522141848  0.696192529559  -0.756681707900  0.714518846404  -0.072184952762  
0.545172341574  0.001100757840  -0.356763356105  0.697421443067  -0.756757273657  0.706261196046  -0.069667292152  
0.542517157142  0.001074059551  -0.353543240214  0.698566750733  -0.756820876399  0.698176558830  -0.067425424171  
0.540646176978  0.001054341135  -0.349623999657  0.699766626714  -0.756891763741  0.690812738137  -0.065034006231  
0.542107935736  0.001062206090  -0.346426626646  0.700873423931  -0.756949776766  0.682953865746  -0.062891249529  
0.538988751977  0.001034234012  -0.343468036245  0.701920596062  -0.757001659080  0.675448635347  -0.060914015933  
0.539506473566  0.001036180738  -0.340071251497  0.703009245745  -0.757057463705  0.668170635400  -0.058817978158  
0.538017039296  0.001025929458  -0.337020028314  0.704035625793  -0.757106435455  0.660892077215  -0.056881844622  
0.537024859031  0.001016060571  -0.334214662869  0.705028868080  -0.757150342062  0.653679856900  -0.055069200418  
0.538969723938  0.001021963943  -0.331457983247  0.706006611136  -0.757192128330  0.646353018325  -0.053285929853  
0.536699986316  0.001004111831  -0.328458075449  0.706986657272  -0.757234858132  0.639469416964  -0.051479711154  
0.536984283902  0.001003676191  -0.325463411505  0.707957954169  -0.757275864671  0.632625457488  -0.049699827738  
0.535156157556  0.000982207756  -0.322350041785  0.708911094607  -0.757316221856  0.626212124736  -0.047940202054  
0.535133229914  0.000975099319  -0.320327520092  0.709731293214  -0.757343500676  0.619305787551  -0.046565837938  
0.533474998588  0.000969816525  -0.317975854700  0.710581360510  -0.757373136873  0.612718041756  -0.045110139497  
0.533622021245  0.000967672187  -0.315185266467  0.711459623562  -0.757405964515  0.606416130358  -0.043535221341  
0.533379775028  0.000958069789  -0.312574715590  0.712309342467  -0.757435690309  0.600193023588  -0.042051973218  
0.534243660096  0.000961818082  -0.309976972545  0.713152675301  -0.757464184946  0.593936712718  -0.040586769641  
0.531950424433  0.000940711356  -0.307578661295  0.713949891737  -0.757489593934  0.587898138737  -0.039232217880  
0.532680109361  0.000941793512  -0.305392885382  0.714721867169  -0.757512235554  0.581740655030  -0.037961767004  
0.530725623817  0.000922893634  -0.302828237254  0.715511783064  -0.757537013909  0.576118150973  -0.036607822250  
0.532471742348  0.000931636958  -0.300260180798  0.716300216003  -0.757560891041  0.570389458970  -0.035259727671  
0.531797190479  0.000925637734  -0.297687103513  0.717079088814  -0.757583781329  0.564788892757  -0.033933663453  
0.528802607368  0.000904940386  -0.295556265973  0.717788251092  -0.757602316162  0.559251816806  -0.032788147990  
0.530165472635  0.000913596857  -0.293432904999  0.718497979417  -0.757620145708  0.553626522986  -0.031649835887  
0.529814464585  0.000898113183  -0.290910778356  0.719228578029  -0.757639930795  0.548453603447  -0.030413416841  
0.530579248560  0.000899595594  -0.288842327599  0.719907591698  -0.757655871215  0.543030029728  -0.029336007949  
0.528169141709  0.000889980915  -0.286835890539  0.720562526813  -0.757670736963  0.537728671242  -0.028300255457  
0.529596236162  0.000889174105  -0.284567554092  0.721242606106  -0.757686624078  0.532622663666  -0.027193778618  
